plant_id;date_identification;note_plant;site_id;zone_id;placette_numero;parcelle;date_debut_emplacement;date_fin_emplacement;est_actuel;note_emplacement;date_observation;note_observation;longueur;largeur;est_fruit;etat_id
"1361";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"60";"2024-05-08";"2024-08-22";"true";"";"2024-06-12";"Observation du 2024-06-12 (ete)";"113";"89";;"B"
"1361";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"60";"2024-05-08";"2024-08-22";"true";"";"2024-06-18";"Observation du 2024-06-18 (ete)";"260";"170";;"O"
"1361";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"60";"2024-05-08";"2024-08-22";"true";"";"2024-06-20";"Observation du 2024-06-20 (ete)";"341";"123";;"O"
"1361";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"60";"2024-05-08";"2024-08-22";"true";"";"2024-07-14";"Observation du 2024-07-14 (ete)";"175";"85";;"B"
"1361";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"60";"2024-05-08";"2024-08-22";"true";"";"2024-07-19";"Observation du 2024-07-19 (ete)";"179";"130";;"O"
"1361";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"60";"2024-05-08";"2024-08-22";"true";"";"2024-07-20";"Observation du 2024-07-20 (ete)";"264";"159";;"O"
"1361";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"60";"2024-05-08";"2024-08-22";"true";"";"2024-07-22";"Observation du 2024-07-22 (ete)";"241";"168";;"O"
"1361";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"60";"2024-05-08";"2024-08-22";"true";"";"2024-07-25";"Observation du 2024-07-25 (ete)";"281";"143";;"O"
"1361";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"60";"2024-05-08";"2024-08-22";"true";"";"2024-07-26";"Observation du 2024-07-26 (ete)";"98";"235";;"O"
"1361";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"60";"2024-05-08";"2024-08-22";"true";"";"2024-08-05";"Observation du 2024-08-05 (ete)";"154";"76";;"O"
"1361";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"60";"2024-05-08";"2024-08-22";"true";"";"2024-08-09";"Observation du 2024-08-09 (ete)";"120";"102";;"O"
"1361";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"60";"2024-05-08";"2024-08-22";"true";"";"2024-08-11";"Observation du 2024-08-11 (ete)";"268";"170";;"B"
"1361";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"60";"2024-05-08";"2024-08-22";"true";"";"2024-08-13";"Observation du 2024-08-13 (ete)";"191";"234";;"O"
"1361";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"60";"2024-05-08";"2024-08-22";"true";"";"2024-08-15";"Observation du 2024-08-15 (ete)";"100";"138";;"O"
"1361";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"60";"2024-05-08";"2024-08-22";"true";"";"2024-08-16";"Observation du 2024-08-16 (ete)";"289";"104";;"O"
"1361";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"60";"2024-05-08";"2024-08-22";"true";"";"2024-08-19";"Observation du 2024-08-19 (ete)";"302";"146";;"O"
"1361";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"60";"2024-05-08";"2024-08-22";"true";"";"2024-08-21";"Observation du 2024-08-21 (ete)";"160";"245";;"O"
"1361";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"60";"2024-05-08";"2024-08-22";"true";"";"2024-08-22";"Observation du 2024-08-22 (ete)";"337";"201";;"O"
"1362";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"61";"2024-05-16";"2024-06-21";"true";"";"2024-05-24";"Observation du 2024-05-24 (printemps)";"150";"21";;"O"
"1362";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"61";"2024-05-16";"2024-06-21";"true";"";"2024-05-30";"Observation du 2024-05-30 (printemps)";"150";"88";;"B"
"1362";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"61";"2024-05-16";"2024-06-21";"true";"";"2024-06-03";"Observation du 2024-06-03 (ete)";"204";"111";;"O"
"1362";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"61";"2024-05-16";"2024-06-21";"true";"";"2024-06-16";"Observation du 2024-06-16 (ete)";"322";"191";;"B"
"1363";"2024-05-11";"Plant observe en zone A";"MF";"A";"4";"62";"2024-05-17";"2024-08-07";"true";"";"2024-05-20";"Observation du 2024-05-20 (printemps)";"160";"83";;"O"
"1363";"2024-05-11";"Plant observe en zone A";"MF";"A";"4";"62";"2024-05-17";"2024-08-07";"true";"";"2024-05-22";"Observation du 2024-05-22 (printemps)";"66";"109";;"O"
"1363";"2024-05-11";"Plant observe en zone A";"MF";"A";"4";"62";"2024-05-17";"2024-08-07";"true";"";"2024-05-26";"Observation du 2024-05-26 (printemps)";"155";"49";;"O"
"1363";"2024-05-11";"Plant observe en zone A";"MF";"A";"4";"62";"2024-05-17";"2024-08-07";"true";"";"2024-05-30";"Observation du 2024-05-30 (printemps)";"166";"44";;"B"
"1363";"2024-05-11";"Plant observe en zone A";"MF";"A";"4";"62";"2024-05-17";"2024-08-07";"true";"";"2024-06-02";"Observation du 2024-06-02 (ete)";"186";"150";;"O"
"1363";"2024-05-11";"Plant observe en zone A";"MF";"A";"4";"62";"2024-05-17";"2024-08-07";"true";"";"2024-06-04";"Observation du 2024-06-04 (ete)";"229";"209";;"X"
"1363";"2024-05-11";"Plant observe en zone A";"MF";"A";"4";"62";"2024-05-17";"2024-08-07";"true";"";"2024-06-05";"Observation du 2024-06-05 (ete)";"146";"94";;"B"
"1363";"2024-05-11";"Plant observe en zone A";"MF";"A";"4";"62";"2024-05-17";"2024-08-07";"true";"";"2024-06-06";"Observation du 2024-06-06 (ete)";"192";"174";;"O"
"1363";"2024-05-11";"Plant observe en zone A";"MF";"A";"4";"62";"2024-05-17";"2024-08-07";"true";"";"2024-06-19";"Observation du 2024-06-19 (ete)";"234";"169";;"O"
"1363";"2024-05-11";"Plant observe en zone A";"MF";"A";"4";"62";"2024-05-17";"2024-08-07";"true";"";"2024-06-20";"Observation du 2024-06-20 (ete)";"217";"160";;"O"
"1363";"2024-05-11";"Plant observe en zone A";"MF";"A";"4";"62";"2024-05-17";"2024-08-07";"true";"";"2024-06-22";"Observation du 2024-06-22 (ete)";"335";"75";;"O"
"1363";"2024-05-11";"Plant observe en zone A";"MF";"A";"4";"62";"2024-05-17";"2024-08-07";"true";"";"2024-06-25";"Observation du 2024-06-25 (ete)";"122";"170";;"O"
"1363";"2024-05-11";"Plant observe en zone A";"MF";"A";"4";"62";"2024-05-17";"2024-08-07";"true";"";"2024-06-26";"Observation du 2024-06-26 (ete)";"192";"250";;"O"
"1363";"2024-05-11";"Plant observe en zone A";"MF";"A";"4";"62";"2024-05-17";"2024-08-07";"true";"";"2024-07-03";"Observation du 2024-07-03 (ete)";"289";"92";;"O"
"1363";"2024-05-11";"Plant observe en zone A";"MF";"A";"4";"62";"2024-05-17";"2024-08-07";"true";"";"2024-07-18";"Observation du 2024-07-18 (ete)";"129";"213";;"O"
"1363";"2024-05-11";"Plant observe en zone A";"MF";"A";"4";"62";"2024-05-17";"2024-08-07";"true";"";"2024-07-19";"Observation du 2024-07-19 (ete)";"268";"197";;"O"
"1363";"2024-05-11";"Plant observe en zone A";"MF";"A";"4";"62";"2024-05-17";"2024-08-07";"true";"";"2024-07-28";"Observation du 2024-07-28 (ete)";"283";"130";;"B"
"1363";"2024-05-11";"Plant observe en zone A";"MF";"A";"4";"62";"2024-05-17";"2024-08-07";"true";"";"2024-07-31";"Observation du 2024-07-31 (ete)";"281";"181";;"O"
"1363";"2024-05-11";"Plant observe en zone A";"MF";"A";"4";"62";"2024-05-17";"2024-08-07";"true";"";"2024-08-03";"Observation du 2024-08-03 (ete)";"129";"223";;"O"
"1363";"2024-05-11";"Plant observe en zone A";"MF";"A";"4";"62";"2024-05-17";"2024-08-07";"true";"";"2024-08-04";"Observation du 2024-08-04 (ete)";"260";"250";;"O"
"1363";"2024-05-11";"Plant observe en zone A";"MF";"A";"4";"62";"2024-05-17";"2024-08-07";"true";"";"2024-08-05";"Observation du 2024-08-05 (ete)";"261";"79";;"C"
"1367";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"66";"2024-05-10";"2024-09-19";"true";"";"2024-05-15";"Observation du 2024-05-15 (printemps)";"66";"126";;"O"
"1367";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"66";"2024-05-10";"2024-09-19";"true";"";"2024-05-18";"Observation du 2024-05-18 (printemps)";"151";"95";;"B"
"1367";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"66";"2024-05-10";"2024-09-19";"true";"";"2024-05-20";"Observation du 2024-05-20 (printemps)";"85";"100";;"O"
"1367";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"66";"2024-05-10";"2024-09-19";"true";"";"2024-05-24";"Observation du 2024-05-24 (printemps)";"50";"68";;"B"
"1367";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"66";"2024-05-10";"2024-09-19";"true";"";"2024-05-27";"Observation du 2024-05-27 (printemps)";"44";"106";;"O"
"1367";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"66";"2024-05-10";"2024-09-19";"true";"";"2024-05-28";"Observation du 2024-05-28 (printemps)";"98";"61";;"O"
"1367";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"66";"2024-05-10";"2024-09-19";"true";"";"2024-05-29";"Observation du 2024-05-29 (printemps)";"49";"134";;"O"
"1367";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"66";"2024-05-10";"2024-09-19";"true";"";"2024-06-02";"Observation du 2024-06-02 (ete)";"214";"218";;"O"
"1367";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"66";"2024-05-10";"2024-09-19";"true";"";"2024-06-08";"Observation du 2024-06-08 (ete)";"314";"217";;"B"
"1367";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"66";"2024-05-10";"2024-09-19";"true";"";"2024-06-09";"Observation du 2024-06-09 (ete)";"283";"242";;"O"
"1367";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"66";"2024-05-10";"2024-09-19";"true";"";"2024-06-14";"Observation du 2024-06-14 (ete)";"238";"139";;"O"
"1367";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"66";"2024-05-10";"2024-09-19";"true";"";"2024-06-15";"Observation du 2024-06-15 (ete)";"332";"227";;"B"
"1367";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"66";"2024-05-10";"2024-09-19";"true";"";"2024-06-23";"Observation du 2024-06-23 (ete)";"288";"233";;"O"
"1367";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"66";"2024-05-10";"2024-09-19";"true";"";"2024-07-22";"Observation du 2024-07-22 (ete)";"230";"88";;"B"
"1367";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"66";"2024-05-10";"2024-09-19";"true";"";"2024-07-27";"Observation du 2024-07-27 (ete)";"124";"55";;"O"
"1367";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"66";"2024-05-10";"2024-09-19";"true";"";"2024-07-28";"Observation du 2024-07-28 (ete)";"83";"161";;"C"
"1367";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"66";"2024-05-10";"2024-09-19";"true";"";"2024-07-31";"Observation du 2024-07-31 (ete)";"294";"238";;"B"
"1367";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"66";"2024-05-10";"2024-09-19";"true";"";"2024-08-20";"Observation du 2024-08-20 (ete)";"247";"208";;"O"
"1367";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"66";"2024-05-10";"2024-09-19";"true";"";"2024-08-22";"Observation du 2024-08-22 (ete)";"256";"73";;"O"
"1367";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"66";"2024-05-10";"2024-09-19";"true";"";"2024-08-23";"Observation du 2024-08-23 (ete)";"307";"73";;"O"
"1367";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"66";"2024-05-10";"2024-09-19";"true";"";"2024-08-25";"Observation du 2024-08-25 (ete)";"137";"102";;"O"
"1367";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"66";"2024-05-10";"2024-09-19";"true";"";"2024-08-27";"Observation du 2024-08-27 (ete)";"190";"244";;"O"
"1367";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"66";"2024-05-10";"2024-09-19";"true";"";"2024-08-28";"Observation du 2024-08-28 (ete)";"282";"138";;"O"
"1367";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"66";"2024-05-10";"2024-09-19";"true";"";"2024-08-30";"Observation du 2024-08-30 (ete)";"290";"54";;"O"
"1367";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"66";"2024-05-10";"2024-09-19";"true";"";"2024-08-31";"Observation du 2024-08-31 (ete)";"86";"127";;"O"
"1367";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"66";"2024-05-10";"2024-09-19";"true";"";"2024-09-02";"Observation du 2024-09-02 (automne)";"109";"117";;"B"
"1367";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"66";"2024-05-10";"2024-09-19";"true";"";"2024-09-11";"Observation du 2024-09-11 (automne)";"114";"81";;"N"
"1367";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"66";"2024-05-10";"2024-09-19";"true";"";"2024-09-16";"Observation du 2024-09-16 (automne)";"287";"124";;"O"
"1367";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"66";"2024-05-10";"2024-09-19";"true";"";"2024-09-17";"Observation du 2024-09-17 (automne)";"110";"134";;"O"
"1367";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"66";"2024-05-10";"2024-09-19";"true";"";"2024-09-19";"Observation du 2024-09-19 (automne)";"293";"93";;"D"
"1368";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"67";"2024-05-15";"2024-08-30";"true";"";"2024-05-15";"Observation du 2024-05-15 (printemps)";"137";"100";;"O"
"1368";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"67";"2024-05-15";"2024-08-30";"true";"";"2024-05-16";"Observation du 2024-05-16 (printemps)";"66";"77";;"C"
"1368";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"67";"2024-05-15";"2024-08-30";"true";"";"2024-05-18";"Observation du 2024-05-18 (printemps)";"144";"68";;"O"
"1368";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"67";"2024-05-15";"2024-08-30";"true";"";"2024-05-19";"Observation du 2024-05-19 (printemps)";"61";"113";;"O"
"1368";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"67";"2024-05-15";"2024-08-30";"true";"";"2024-05-20";"Observation du 2024-05-20 (printemps)";"192";"106";;"O"
"1368";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"67";"2024-05-15";"2024-08-30";"true";"";"2024-05-22";"Observation du 2024-05-22 (printemps)";"105";"51";;"O"
"1368";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"67";"2024-05-15";"2024-08-30";"true";"";"2024-05-27";"Observation du 2024-05-27 (printemps)";"74";"145";;"O"
"1368";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"67";"2024-05-15";"2024-08-30";"true";"";"2024-05-31";"Observation du 2024-05-31 (printemps)";"63";"135";;"O"
"1368";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"67";"2024-05-15";"2024-08-30";"true";"";"2024-06-02";"Observation du 2024-06-02 (ete)";"160";"73";;"O"
"1368";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"67";"2024-05-15";"2024-08-30";"true";"";"2024-06-12";"Observation du 2024-06-12 (ete)";"138";"182";;"O"
"1368";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"67";"2024-05-15";"2024-08-30";"true";"";"2024-06-17";"Observation du 2024-06-17 (ete)";"308";"72";;"O"
"1368";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"67";"2024-05-15";"2024-08-30";"true";"";"2024-06-18";"Observation du 2024-06-18 (ete)";"117";"179";;"O"
"1368";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"67";"2024-05-15";"2024-08-30";"true";"";"2024-06-20";"Observation du 2024-06-20 (ete)";"191";"72";;"O"
"1368";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"67";"2024-05-15";"2024-08-30";"true";"";"2024-06-26";"Observation du 2024-06-26 (ete)";"89";"182";;"O"
"1368";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"67";"2024-05-15";"2024-08-30";"true";"";"2024-07-01";"Observation du 2024-07-01 (ete)";"233";"89";;"O"
"1368";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"67";"2024-05-15";"2024-08-30";"true";"";"2024-07-06";"Observation du 2024-07-06 (ete)";"283";"104";;"O"
"1368";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"67";"2024-05-15";"2024-08-30";"true";"";"2024-07-07";"Observation du 2024-07-07 (ete)";"253";"224";;"O"
"1368";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"67";"2024-05-15";"2024-08-30";"true";"";"2024-07-10";"Observation du 2024-07-10 (ete)";"96";"168";;"O"
"1368";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"67";"2024-05-15";"2024-08-30";"true";"";"2024-07-11";"Observation du 2024-07-11 (ete)";"155";"223";;"O"
"1368";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"67";"2024-05-15";"2024-08-30";"true";"";"2024-07-18";"Observation du 2024-07-18 (ete)";"244";"208";;"O"
"1368";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"67";"2024-05-15";"2024-08-30";"true";"";"2024-07-26";"Observation du 2024-07-26 (ete)";"174";"89";;"B"
"1368";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"67";"2024-05-15";"2024-08-30";"true";"";"2024-07-30";"Observation du 2024-07-30 (ete)";"172";"127";;"O"
"1368";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"67";"2024-05-15";"2024-08-30";"true";"";"2024-08-07";"Observation du 2024-08-07 (ete)";"166";"50";;"X"
"1368";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"67";"2024-05-15";"2024-08-30";"true";"";"2024-08-09";"Observation du 2024-08-09 (ete)";"163";"104";;"O"
"1368";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"67";"2024-05-15";"2024-08-30";"true";"";"2024-08-11";"Observation du 2024-08-11 (ete)";"134";"139";;"O"
"1368";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"67";"2024-05-15";"2024-08-30";"true";"";"2024-08-23";"Observation du 2024-08-23 (ete)";"127";"221";;"O"
"1368";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"67";"2024-05-15";"2024-08-30";"true";"";"2024-08-27";"Observation du 2024-08-27 (ete)";"271";"141";;"O"
"1368";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"67";"2024-05-15";"2024-08-30";"true";"";"2024-08-29";"Observation du 2024-08-29 (ete)";"152";"124";;"O"
"1369";"2024-05-08";"Plant observe en zone A";"MF";"A";"4";"68";"2024-05-16";"2024-09-10";"true";"";"2024-05-17";"Observation du 2024-05-17 (printemps)";"149";"117";;"D"
"1369";"2024-05-08";"Plant observe en zone A";"MF";"A";"4";"68";"2024-05-16";"2024-09-10";"true";"";"2024-05-21";"Observation du 2024-05-21 (printemps)";"147";"62";;"O"
"1369";"2024-05-08";"Plant observe en zone A";"MF";"A";"4";"68";"2024-05-16";"2024-09-10";"true";"";"2024-05-22";"Observation du 2024-05-22 (printemps)";"84";"137";;"B"
"1369";"2024-05-08";"Plant observe en zone A";"MF";"A";"4";"68";"2024-05-16";"2024-09-10";"true";"";"2024-05-26";"Observation du 2024-05-26 (printemps)";"151";"138";;"O"
"1369";"2024-05-08";"Plant observe en zone A";"MF";"A";"4";"68";"2024-05-16";"2024-09-10";"true";"";"2024-05-27";"Observation du 2024-05-27 (printemps)";"74";"31";;"O"
"1369";"2024-05-08";"Plant observe en zone A";"MF";"A";"4";"68";"2024-05-16";"2024-09-10";"true";"";"2024-05-29";"Observation du 2024-05-29 (printemps)";"83";"101";;"N"
"1369";"2024-05-08";"Plant observe en zone A";"MF";"A";"4";"68";"2024-05-16";"2024-09-10";"true";"";"2024-05-30";"Observation du 2024-05-30 (printemps)";"76";"95";;"O"
"1369";"2024-05-08";"Plant observe en zone A";"MF";"A";"4";"68";"2024-05-16";"2024-09-10";"true";"";"2024-06-01";"Observation du 2024-06-01 (ete)";"193";"209";;"O"
"1369";"2024-05-08";"Plant observe en zone A";"MF";"A";"4";"68";"2024-05-16";"2024-09-10";"true";"";"2024-06-04";"Observation du 2024-06-04 (ete)";"113";"55";;"O"
"1369";"2024-05-08";"Plant observe en zone A";"MF";"A";"4";"68";"2024-05-16";"2024-09-10";"true";"";"2024-06-05";"Observation du 2024-06-05 (ete)";"238";"58";;"O"
"1369";"2024-05-08";"Plant observe en zone A";"MF";"A";"4";"68";"2024-05-16";"2024-09-10";"true";"";"2024-06-10";"Observation du 2024-06-10 (ete)";"323";"131";;"O"
"1369";"2024-05-08";"Plant observe en zone A";"MF";"A";"4";"68";"2024-05-16";"2024-09-10";"true";"";"2024-06-11";"Observation du 2024-06-11 (ete)";"282";"195";;"O"
"1369";"2024-05-08";"Plant observe en zone A";"MF";"A";"4";"68";"2024-05-16";"2024-09-10";"true";"";"2024-06-12";"Observation du 2024-06-12 (ete)";"100";"139";;"O"
"1369";"2024-05-08";"Plant observe en zone A";"MF";"A";"4";"68";"2024-05-16";"2024-09-10";"true";"";"2024-06-21";"Observation du 2024-06-21 (ete)";"339";"228";;"O"
"1369";"2024-05-08";"Plant observe en zone A";"MF";"A";"4";"68";"2024-05-16";"2024-09-10";"true";"";"2024-06-23";"Observation du 2024-06-23 (ete)";"251";"141";;"B"
"1369";"2024-05-08";"Plant observe en zone A";"MF";"A";"4";"68";"2024-05-16";"2024-09-10";"true";"";"2024-06-29";"Observation du 2024-06-29 (ete)";"176";"119";;"O"
"1369";"2024-05-08";"Plant observe en zone A";"MF";"A";"4";"68";"2024-05-16";"2024-09-10";"true";"";"2024-07-03";"Observation du 2024-07-03 (ete)";"158";"68";;"O"
"1369";"2024-05-08";"Plant observe en zone A";"MF";"A";"4";"68";"2024-05-16";"2024-09-10";"true";"";"2024-07-06";"Observation du 2024-07-06 (ete)";"243";"194";;"O"
"1369";"2024-05-08";"Plant observe en zone A";"MF";"A";"4";"68";"2024-05-16";"2024-09-10";"true";"";"2024-07-07";"Observation du 2024-07-07 (ete)";"328";"213";;"O"
"1369";"2024-05-08";"Plant observe en zone A";"MF";"A";"4";"68";"2024-05-16";"2024-09-10";"true";"";"2024-07-17";"Observation du 2024-07-17 (ete)";"121";"250";;"O"
"1369";"2024-05-08";"Plant observe en zone A";"MF";"A";"4";"68";"2024-05-16";"2024-09-10";"true";"";"2024-07-22";"Observation du 2024-07-22 (ete)";"229";"238";;"O"
"1369";"2024-05-08";"Plant observe en zone A";"MF";"A";"4";"68";"2024-05-16";"2024-09-10";"true";"";"2024-07-25";"Observation du 2024-07-25 (ete)";"212";"246";;"O"
"1369";"2024-05-08";"Plant observe en zone A";"MF";"A";"4";"68";"2024-05-16";"2024-09-10";"true";"";"2024-07-28";"Observation du 2024-07-28 (ete)";"341";"225";;"O"
"1369";"2024-05-08";"Plant observe en zone A";"MF";"A";"4";"68";"2024-05-16";"2024-09-10";"true";"";"2024-07-29";"Observation du 2024-07-29 (ete)";"245";"198";;"O"
