plantid;date;siteid;zoneid;placetteid;parcelleid;coordx;coordy;note
MMB2004;2017-05-15;S01;Z02;B2;11;0.22;0.06;Condition normale pour la saison.
MMB2004;2017-06-15;S01;Z02;B2;11;0.66;0.63;Condition normale pour la saison.
MMB2004;2017-07-15;S01;Z02;B2;11;0.62;0.09;Condition normale pour la saison.
MMB2004;2017-08-15;S01;Z02;B2;11;0.48;0.55;Condition normale pour la saison.
MMB2004;2017-09-15;S01;Z02;B2;11;0.46;0.15;Légère variabilité observée.
MMB2004;2017-10-15;S01;Z02;B2;11;0.54;0.59;Condition normale pour la saison.
MMB2005;2017-05-15;S01;Z02;B2;11;0.43;0.79;Condition normale pour la saison.
MMB2005;2017-06-15;S01;Z02;B2;11;0.12;0.26;Condition normale pour la saison.
MMB2005;2017-07-15;S01;Z02;B2;11;0.85;0.36;Légère variabilité observée.
MMB2005;2017-08-15;S01;Z02;B2;11;0.93;0.73;Condition normale pour la saison.
MMB2005;2017-09-15;S01;Z02;B2;11;0.39;0.90;Condition normale pour la saison.
MMB2005;2017-10-15;S01;Z02;B2;11;0.77;0.76;Condition normale pour la saison.
MMB2006;2017-05-15;S01;Z02;B2;11;0.72;0.14;Rien à signaler.
MMB2006;2017-06-15;S01;Z02;B2;11;0.34;0.60;Rien à signaler.
MMB2006;2017-07-15;S01;Z02;B2;11;0.18;0.89;Légère variabilité observée.
MMB2006;2017-08-15;S01;Z02;B2;11;0.50;0.37;Légère variabilité observée.
MMB2006;2017-09-15;S01;Z02;B2;11;0.66;0.21;Condition normale pour la saison.
MMB2006;2017-10-15;S01;Z02;B2;11;0.11;0.63;Condition normale pour la saison.
MMB2007;2017-05-15;S01;Z02;B2;11;0.89;0.59;Légère variabilité observée.
MMB2007;2017-06-15;S01;Z02;B2;11;0.85;0.81;Condition normale pour la saison.
MMB2007;2017-07-15;S01;Z02;B2;11;0.10;0.16;Légère variabilité observée.
MMB2007;2017-08-15;S01;Z02;B2;11;0.13;0.60;Condition normale pour la saison.
MMB2007;2017-09-15;S01;Z02;B2;11;0.39;0.89;Rien à signaler.
MMB2007;2017-10-15;S01;Z02;B2;11;0.79;0.28;Rien à signaler.
MMB2008;2017-05-15;S01;Z02;B2;11;0.59;0.67;Condition normale pour la saison.
MMB2008;2017-06-15;S01;Z02;B2;11;0.24;0.53;Condition normale pour la saison.
MMB2008;2017-07-15;S01;Z02;B2;11;0.74;0.29;Condition normale pour la saison.
MMB2008;2017-08-15;S01;Z02;B2;11;0.82;0.68;Rien à signaler.
MMB2008;2017-09-15;S01;Z02;B2;11;0.28;0.48;Légère variabilité observée.
MMB2008;2017-10-15;S01;Z02;B2;11;0.26;0.55;Condition normale pour la saison.
MMB2009;2017-05-15;S01;Z02;B2;11;0.09;0.77;Légère variabilité observée.
MMB2009;2017-06-15;S01;Z02;B2;11;0.27;0.45;Légère variabilité observée.
MMB2009;2017-07-15;S01;Z02;B2;11;0.23;0.22;Rien à signaler.
MMB2009;2017-08-15;S01;Z02;B2;11;0.13;0.83;Condition normale pour la saison.
MMB2009;2017-09-15;S01;Z02;B2;11;0.35;0.60;Légère variabilité observée.
MMB2009;2017-10-15;S01;Z02;B2;11;0.40;0.13;Condition normale pour la saison.
MMB2010;2017-05-15;S01;Z02;B2;11;0.85;0.82;Légère variabilité observée.
MMB2010;2017-06-15;S01;Z02;B2;11;0.81;0.72;Légère variabilité observée.
MMB2010;2017-07-15;S01;Z02;B2;11;0.49;0.12;Légère variabilité observée.
MMB2010;2017-08-15;S01;Z02;B2;11;0.26;0.78;Condition normale pour la saison.
MMB2010;2017-09-15;S01;Z02;B2;11;0.43;0.50;Rien à signaler.
MMB2010;2017-10-15;S01;Z02;B2;11;0.89;0.23;Condition normale pour la saison.
MMB2011;2017-05-15;S01;Z02;B2;11;0.41;0.20;Condition normale pour la saison.
MMB2011;2017-06-15;S01;Z02;B2;11;0.09;0.06;Condition normale pour la saison.
MMB2011;2017-07-15;S01;Z02;B2;11;0.57;0.23;Condition normale pour la saison.
MMB2011;2017-08-15;S01;Z02;B2;11;0.33;0.64;Condition normale pour la saison.
MMB2011;2017-09-15;S01;Z02;B2;11;0.39;0.49;Condition normale pour la saison.
MMB2011;2017-10-15;S01;Z02;B2;11;0.91;0.61;Rien à signaler.
MMB2012;2017-05-15;S01;Z02;B2;11;0.74;0.67;Rien à signaler.
MMB2012;2017-06-15;S01;Z02;B2;11;0.86;0.87;Condition normale pour la saison.
MMB2012;2017-07-15;S01;Z02;B2;11;0.88;0.31;Rien à signaler.
MMB2012;2017-08-15;S01;Z02;B2;11;0.18;0.13;Légère variabilité observée.
MMB2012;2017-09-15;S01;Z02;B2;11;0.72;0.24;Condition normale pour la saison.
MMB2012;2017-10-15;S01;Z02;B2;11;0.21;0.91;Condition normale pour la saison.
MMB2013;2017-05-15;S01;Z02;B2;11;0.71;0.72;Condition normale pour la saison.
MMB2013;2017-06-15;S01;Z02;B2;11;0.71;0.10;Légère variabilité observée.
MMB2013;2017-07-15;S01;Z02;B2;11;0.46;0.05;Légère variabilité observée.
MMB2013;2017-08-15;S01;Z02;B2;11;0.71;0.38;Légère variabilité observée.
MMB2013;2017-09-15;S01;Z02;B2;11;0.81;0.76;Légère variabilité observée.
MMB2013;2017-10-15;S01;Z02;B2;11;0.29;0.10;Condition normale pour la saison.
MMB2014;2017-05-15;S01;Z02;B2;11;0.54;0.27;Condition normale pour la saison.
MMB2014;2017-06-15;S01;Z02;B2;11;0.17;0.67;Condition normale pour la saison.
MMB2014;2017-07-15;S01;Z02;B2;11;0.80;0.45;Condition normale pour la saison.
MMB2014;2017-08-15;S01;Z02;B2;11;0.86;0.13;Condition normale pour la saison.
MMB2014;2017-09-15;S01;Z02;B2;11;0.60;0.93;Condition normale pour la saison.
MMB2014;2017-10-15;S01;Z02;B2;11;0.13;0.28;Légère variabilité observée.
MMB2015;2017-05-15;S01;Z02;B2;11;0.59;0.68;Condition normale pour la saison.
MMB2015;2017-06-15;S01;Z02;B2;11;0.65;0.86;Condition normale pour la saison.
MMB2015;2017-07-15;S01;Z02;B2;11;0.64;0.08;Condition normale pour la saison.
MMB2015;2017-08-15;S01;Z02;B2;11;0.31;0.90;Rien à signaler.
MMB2015;2017-09-15;S01;Z02;B2;11;0.87;0.35;Rien à signaler.
MMB2015;2017-10-15;S01;Z02;B2;11;0.56;0.30;Légère variabilité observée.
MMB2016;2017-05-15;S01;Z02;B2;11;0.78;0.92;Légère variabilité observée.
MMB2016;2017-06-15;S01;Z02;B2;11;0.79;0.38;Rien à signaler.
MMB2016;2017-07-15;S01;Z02;B2;11;0.73;0.93;Condition normale pour la saison.
MMB2016;2017-08-15;S01;Z02;B2;11;0.72;0.81;Condition normale pour la saison.
MMB2016;2017-09-15;S01;Z02;B2;11;0.52;0.17;Condition normale pour la saison.
MMB2016;2017-10-15;S01;Z02;B2;11;0.28;0.81;Condition normale pour la saison.
MMB2017;2017-05-15;S01;Z02;B2;11;0.64;0.07;Légère variabilité observée.
MMB2017;2017-06-15;S01;Z02;B2;11;0.53;0.80;Condition normale pour la saison.
MMB2017;2017-07-15;S01;Z02;B2;11;0.34;0.58;Condition normale pour la saison.
MMB2017;2017-08-15;S01;Z02;B2;11;0.84;0.20;Rien à signaler.
MMB2017;2017-09-15;S01;Z02;B2;11;0.45;0.57;Légère variabilité observée.
MMB2017;2017-10-15;S01;Z02;B2;11;0.61;0.48;Condition normale pour la saison.
MMB2018;2017-05-15;S01;Z02;B2;11;0.15;0.25;Légère variabilité observée.
MMB2018;2017-06-15;S01;Z02;B2;11;0.09;0.34;Condition normale pour la saison.
MMB2018;2017-07-15;S01;Z02;B2;11;0.62;0.68;Condition normale pour la saison.
MMB2018;2017-08-15;S01;Z02;B2;11;0.10;0.89;Condition normale pour la saison.
MMB2018;2017-09-15;S01;Z02;B2;11;0.45;0.68;Condition normale pour la saison.
MMB2018;2017-10-15;S01;Z02;B2;11;0.88;0.18;Condition normale pour la saison.
MMB2019;2017-05-15;S01;Z02;B2;11;0.09;0.80;Condition normale pour la saison.
MMB2019;2017-06-15;S01;Z02;B2;11;0.23;0.58;Condition normale pour la saison.
MMB2019;2017-07-15;S01;Z02;B2;11;0.83;0.67;Condition normale pour la saison.
MMB2019;2017-08-15;S01;Z02;B2;11;0.89;0.92;Condition normale pour la saison.
MMB2019;2017-09-15;S01;Z02;B2;11;0.56;0.65;Légère variabilité observée.
MMB2019;2017-10-15;S01;Z02;B2;11;0.52;0.55;Rien à signaler.
MMB2020;2017-05-15;S01;Z02;B2;11;0.63;0.10;Rien à signaler.
MMB2020;2017-06-15;S01;Z02;B2;11;0.51;0.22;Condition normale pour la saison.
MMB2020;2017-07-15;S01;Z02;B2;11;0.33;0.58;Rien à signaler.
MMB2020;2017-08-15;S01;Z02;B2;11;0.43;0.62;Condition normale pour la saison.
MMB2020;2017-09-15;S01;Z02;B2;11;0.65;0.84;Rien à signaler.
MMB2020;2017-10-15;S01;Z02;B2;11;0.20;0.85;Légère variabilité observée.
MMB2021;2017-05-15;S01;Z02;B2;11;0.09;0.41;Rien à signaler.
MMB2021;2017-06-15;S01;Z02;B2;11;0.90;0.78;Rien à signaler.
MMB2021;2017-07-15;S01;Z02;B2;11;0.88;0.92;Condition normale pour la saison.
MMB2021;2017-08-15;S01;Z02;B2;11;0.73;0.48;Rien à signaler.
MMB2021;2017-09-15;S01;Z02;B2;11;0.85;0.60;Condition normale pour la saison.
MMB2021;2017-10-15;S01;Z02;B2;11;0.47;0.32;Condition normale pour la saison.
MMB2022;2017-05-15;S01;Z02;B2;11;0.38;0.86;Légère variabilité observée.
MMB2022;2017-06-15;S01;Z02;B2;11;0.69;0.54;Légère variabilité observée.
MMB2022;2017-07-15;S01;Z02;B2;11;0.35;0.26;Condition normale pour la saison.
MMB2022;2017-08-15;S01;Z02;B2;11;0.26;0.87;Rien à signaler.
MMB2022;2017-09-15;S01;Z02;B2;11;0.40;0.68;Légère variabilité observée.
MMB2022;2017-10-15;S01;Z02;B2;11;0.35;0.08;Condition normale pour la saison.
MMB2023;2017-05-15;S01;Z02;B2;11;0.69;0.13;Légère variabilité observée.
MMB2023;2017-06-15;S01;Z02;B2;11;0.41;0.41;Condition normale pour la saison.
MMB2023;2017-07-15;S01;Z02;B2;11;0.66;0.20;Condition normale pour la saison.
MMB2023;2017-08-15;S01;Z02;B2;11;0.31;0.28;Condition normale pour la saison.
MMB2023;2017-09-15;S01;Z02;B2;11;0.17;0.10;Légère variabilité observée.
MMB2023;2017-10-15;S01;Z02;B2;11;0.32;0.08;Légère variabilité observée.
MMB2024;2017-05-15;S01;Z02;B2;11;0.71;0.64;Rien à signaler.
MMB2024;2017-06-15;S01;Z02;B2;11;0.76;0.23;Condition normale pour la saison.
MMB2024;2017-07-15;S01;Z02;B2;11;0.71;0.48;Rien à signaler.
MMB2024;2017-08-15;S01;Z02;B2;11;0.63;0.10;Rien à signaler.
MMB2024;2017-09-15;S01;Z02;B2;11;0.91;0.90;Condition normale pour la saison.
MMB2024;2017-10-15;S01;Z02;B2;11;0.26;0.43;Condition normale pour la saison.
MMB2025;2017-05-15;S01;Z02;B2;11;0.37;0.94;Condition normale pour la saison.
MMB2025;2017-06-15;S01;Z02;B2;11;0.26;0.51;Condition normale pour la saison.
MMB2025;2017-07-15;S01;Z02;B2;11;0.90;0.16;Rien à signaler.
MMB2025;2017-08-15;S01;Z02;B2;11;0.53;0.88;Légère variabilité observée.
MMB2025;2017-09-15;S01;Z02;B2;11;0.13;0.80;Condition normale pour la saison.
MMB2025;2017-10-15;S01;Z02;B2;11;0.79;0.21;Condition normale pour la saison.
MMB2026;2017-05-15;S01;Z02;B2;11;0.30;0.45;Condition normale pour la saison.
MMB2026;2017-06-15;S01;Z02;B2;11;0.89;0.26;Rien à signaler.
MMB2026;2017-07-15;S01;Z02;B2;11;0.33;0.54;Condition normale pour la saison.
MMB2026;2017-08-15;S01;Z02;B2;11;0.56;0.78;Condition normale pour la saison.
MMB2026;2017-09-15;S01;Z02;B2;11;0.40;0.29;Condition normale pour la saison.
MMB2026;2017-10-15;S01;Z02;B2;11;0.48;0.43;Condition normale pour la saison.
MMB2027;2017-05-15;S01;Z02;B2;11;0.20;0.88;Légère variabilité observée.
MMB2027;2017-06-15;S01;Z02;B2;11;0.32;0.32;Légère variabilité observée.
MMB2027;2017-07-15;S01;Z02;B2;11;0.15;0.82;Légère variabilité observée.
MMB2027;2017-08-15;S01;Z02;B2;11;0.71;0.11;Condition normale pour la saison.
MMB2027;2017-09-15;S01;Z02;B2;11;0.35;0.14;Rien à signaler.
MMB2027;2017-10-15;S01;Z02;B2;11;0.08;0.35;Condition normale pour la saison.
MMB2028;2017-05-15;S01;Z02;B2;11;0.06;0.85;Rien à signaler.
MMB2028;2017-06-15;S01;Z02;B2;11;0.59;0.92;Condition normale pour la saison.
MMB2028;2017-07-15;S01;Z02;B2;11;0.68;0.07;Rien à signaler.
MMB2028;2017-08-15;S01;Z02;B2;11;0.77;0.58;Légère variabilité observée.
MMB2028;2017-09-15;S01;Z02;B2;11;0.81;0.43;Rien à signaler.
MMB2028;2017-10-15;S01;Z02;B2;11;0.73;0.28;Condition normale pour la saison.
MMB2029;2017-05-15;S01;Z02;B2;11;0.30;0.11;Condition normale pour la saison.
MMB2029;2017-06-15;S01;Z02;B2;11;0.51;0.55;Condition normale pour la saison.
MMB2029;2017-07-15;S01;Z02;B2;11;0.26;0.46;Rien à signaler.
MMB2029;2017-08-15;S01;Z02;B2;11;0.30;0.62;Condition normale pour la saison.
MMB2029;2017-09-15;S01;Z02;B2;11;0.44;0.79;Condition normale pour la saison.
MMB2029;2017-10-15;S01;Z02;B2;11;0.39;0.68;Condition normale pour la saison.
MMB2030;2017-05-15;S01;Z02;B2;11;0.55;0.88;Condition normale pour la saison.
MMB2030;2017-06-15;S01;Z02;B2;11;0.91;0.62;Rien à signaler.
MMB2030;2017-07-15;S01;Z02;B2;11;0.56;0.17;Rien à signaler.
MMB2030;2017-08-15;S01;Z02;B2;11;0.75;0.69;Condition normale pour la saison.
MMB2030;2017-09-15;S01;Z02;B2;11;0.40;0.24;Condition normale pour la saison.
MMB2030;2017-10-15;S01;Z02;B2;11;0.52;0.67;Légère variabilité observée.
MMB2031;2017-05-15;S01;Z02;B2;11;0.22;0.51;Rien à signaler.
MMB2031;2017-06-15;S01;Z02;B2;11;0.57;0.36;Condition normale pour la saison.
MMB2031;2017-07-15;S01;Z02;B2;11;0.34;0.40;Légère variabilité observée.
MMB2031;2017-08-15;S01;Z02;B2;11;0.55;0.33;Condition normale pour la saison.
MMB2031;2017-09-15;S01;Z02;B2;11;0.24;0.71;Légère variabilité observée.
MMB2031;2017-10-15;S01;Z02;B2;11;0.91;0.87;Légère variabilité observée.
MMB2032;2017-05-15;S01;Z02;B2;11;0.14;0.28;Légère variabilité observée.
MMB2032;2017-06-15;S01;Z02;B2;11;0.85;0.44;Condition normale pour la saison.
MMB2032;2017-07-15;S01;Z02;B2;11;0.35;0.49;Rien à signaler.
MMB2032;2017-08-15;S01;Z02;B2;11;0.60;0.68;Condition normale pour la saison.
MMB2032;2017-09-15;S01;Z02;B2;11;0.09;0.30;Condition normale pour la saison.
MMB2032;2017-10-15;S01;Z02;B2;11;0.23;0.17;Rien à signaler.
MMB2033;2017-05-15;S01;Z02;B2;11;0.07;0.53;Condition normale pour la saison.
MMB2033;2017-06-15;S01;Z02;B2;11;0.53;0.81;Rien à signaler.
MMB2033;2017-07-15;S01;Z02;B2;11;0.80;0.07;Condition normale pour la saison.
MMB2033;2017-08-15;S01;Z02;B2;11;0.70;0.89;Légère variabilité observée.
MMB2033;2017-09-15;S01;Z02;B2;11;0.37;0.93;Rien à signaler.
MMB2033;2017-10-15;S01;Z02;B2;11;0.47;0.21;Légère variabilité observée.
MMB2034;2017-05-15;S01;Z02;B2;11;0.61;0.84;Condition normale pour la saison.
MMB2034;2017-06-15;S01;Z02;B2;11;0.18;0.20;Rien à signaler.
MMB2034;2017-07-15;S01;Z02;B2;11;0.23;0.35;Condition normale pour la saison.
MMB2034;2017-08-15;S01;Z02;B2;11;0.50;0.06;Condition normale pour la saison.
MMB2034;2017-09-15;S01;Z02;B2;11;0.67;0.88;Rien à signaler.
MMB2034;2017-10-15;S01;Z02;B2;11;0.66;0.65;Légère variabilité observée.
MMB2035;2017-05-15;S01;Z02;B2;11;0.49;0.60;Légère variabilité observée.
MMB2035;2017-06-15;S01;Z02;B2;11;0.30;0.60;Condition normale pour la saison.
MMB2035;2017-07-15;S01;Z02;B2;11;0.37;0.36;Légère variabilité observée.
MMB2035;2017-08-15;S01;Z02;B2;11;0.86;0.85;Légère variabilité observée.
MMB2035;2017-09-15;S01;Z02;B2;11;0.08;0.55;Légère variabilité observée.
MMB2035;2017-10-15;S01;Z02;B2;11;0.16;0.90;Condition normale pour la saison.
MMB2036;2017-05-15;S01;Z02;B2;11;0.86;0.52;Condition normale pour la saison.
MMB2036;2017-06-15;S01;Z02;B2;11;0.65;0.88;Légère variabilité observée.
MMB2036;2017-07-15;S01;Z02;B2;11;0.72;0.46;Légère variabilité observée.
MMB2036;2017-08-15;S01;Z02;B2;11;0.25;0.76;Condition normale pour la saison.
MMB2036;2017-09-15;S01;Z02;B2;11;0.09;0.44;Condition normale pour la saison.
MMB2036;2017-10-15;S01;Z02;B2;11;0.67;0.40;Condition normale pour la saison.
MMB2037;2017-05-15;S01;Z02;B2;11;0.08;0.38;Condition normale pour la saison.
MMB2037;2017-06-15;S01;Z02;B2;11;0.70;0.54;Condition normale pour la saison.
MMB2037;2017-07-15;S01;Z02;B2;11;0.21;0.53;Condition normale pour la saison.
MMB2037;2017-08-15;S01;Z02;B2;11;0.89;0.47;Légère variabilité observée.
MMB2037;2017-09-15;S01;Z02;B2;11;0.24;0.39;Condition normale pour la saison.
MMB2037;2017-10-15;S01;Z02;B2;11;0.30;0.47;Légère variabilité observée.
MMB2038;2017-05-15;S01;Z02;B2;11;0.94;0.44;Légère variabilité observée.
MMB2038;2017-06-15;S01;Z02;B2;11;0.77;0.59;Condition normale pour la saison.
MMB2038;2017-07-15;S01;Z02;B2;11;0.09;0.77;Condition normale pour la saison.
MMB2038;2017-08-15;S01;Z02;B2;11;0.88;0.79;Légère variabilité observée.
MMB2038;2017-09-15;S01;Z02;B2;11;0.41;0.89;Rien à signaler.
MMB2038;2017-10-15;S01;Z02;B2;11;0.35;0.67;Condition normale pour la saison.
MMB2039;2017-05-15;S01;Z02;B2;11;0.24;0.47;Condition normale pour la saison.
MMB2039;2017-06-15;S01;Z02;B2;11;0.22;0.31;Condition normale pour la saison.
MMB2039;2017-07-15;S01;Z02;B2;11;0.77;0.66;Légère variabilité observée.
MMB2039;2017-08-15;S01;Z02;B2;11;0.90;0.67;Rien à signaler.
MMB2039;2017-09-15;S01;Z02;B2;11;0.93;0.69;Condition normale pour la saison.
MMB2039;2017-10-15;S01;Z02;B2;11;0.56;0.85;Légère variabilité observée.
MMB2040;2017-05-15;S01;Z02;B2;11;0.19;0.09;Condition normale pour la saison.
MMB2040;2017-06-15;S01;Z02;B2;11;0.94;0.80;Condition normale pour la saison.
MMB2040;2017-07-15;S01;Z02;B2;11;0.83;0.43;Rien à signaler.
MMB2040;2017-08-15;S01;Z02;B2;11;0.90;0.91;Légère variabilité observée.
MMB2040;2017-09-15;S01;Z02;B2;11;0.46;0.72;Condition normale pour la saison.
MMB2040;2017-10-15;S01;Z02;B2;11;0.27;0.89;Condition normale pour la saison.
MMB2041;2017-05-15;S01;Z02;B2;11;0.61;0.28;Condition normale pour la saison.
MMB2041;2017-06-15;S01;Z02;B2;11;0.23;0.76;Condition normale pour la saison.
MMB2041;2017-07-15;S01;Z02;B2;11;0.84;0.54;Légère variabilité observée.
MMB2041;2017-08-15;S01;Z02;B2;11;0.27;0.17;Condition normale pour la saison.
MMB2041;2017-09-15;S01;Z02;B2;11;0.14;0.18;Rien à signaler.
MMB2041;2017-10-15;S01;Z02;B2;11;0.75;0.13;Condition normale pour la saison.
MMB2042;2017-05-15;S01;Z02;B2;11;0.70;0.08;Condition normale pour la saison.
MMB2042;2017-06-15;S01;Z02;B2;11;0.79;0.93;Légère variabilité observée.
MMB2042;2017-07-15;S01;Z02;B2;11;0.56;0.65;Condition normale pour la saison.
MMB2042;2017-08-15;S01;Z02;B2;11;0.37;0.36;Condition normale pour la saison.
MMB2042;2017-09-15;S01;Z02;B2;11;0.07;0.42;Condition normale pour la saison.
MMB2042;2017-10-15;S01;Z02;B2;11;0.56;0.24;Légère variabilité observée.
MMB2043;2017-05-15;S01;Z02;B2;11;0.34;0.22;Condition normale pour la saison.
MMB2043;2017-06-15;S01;Z02;B2;11;0.38;0.45;Condition normale pour la saison.
MMB2043;2017-07-15;S01;Z02;B2;11;0.66;0.36;Rien à signaler.
MMB2043;2017-08-15;S01;Z02;B2;11;0.45;0.61;Rien à signaler.
MMB2043;2017-09-15;S01;Z02;B2;11;0.25;0.41;Condition normale pour la saison.
MMB2043;2017-10-15;S01;Z02;B2;11;0.49;0.15;Légère variabilité observée.
MMB2044;2017-05-15;S01;Z02;B2;11;0.89;0.38;Condition normale pour la saison.
MMB2044;2017-06-15;S01;Z02;B2;11;0.54;0.45;Rien à signaler.
MMB2044;2017-07-15;S01;Z02;B2;11;0.61;0.25;Condition normale pour la saison.
MMB2044;2017-08-15;S01;Z02;B2;11;0.46;0.18;Légère variabilité observée.
MMB2044;2017-09-15;S01;Z02;B2;11;0.91;0.79;Condition normale pour la saison.
MMB2044;2017-10-15;S01;Z02;B2;11;0.61;0.30;Légère variabilité observée.
MMB2045;2017-05-15;S01;Z02;B2;11;0.24;0.53;Condition normale pour la saison.
MMB2045;2017-06-15;S01;Z02;B2;11;0.77;0.42;Condition normale pour la saison.
MMB2045;2017-07-15;S01;Z02;B2;11;0.43;0.80;Condition normale pour la saison.
MMB2045;2017-08-15;S01;Z02;B2;11;0.62;0.41;Rien à signaler.
MMB2045;2017-09-15;S01;Z02;B2;11;0.09;0.59;Condition normale pour la saison.
MMB2045;2017-10-15;S01;Z02;B2;11;0.67;0.79;Condition normale pour la saison.
MMB2046;2017-05-15;S01;Z02;B2;11;0.22;0.33;Légère variabilité observée.
MMB2046;2017-06-15;S01;Z02;B2;11;0.06;0.86;Condition normale pour la saison.
MMB2046;2017-07-15;S01;Z02;B2;11;0.12;0.11;Légère variabilité observée.
MMB2046;2017-08-15;S01;Z02;B2;11;0.54;0.09;Légère variabilité observée.
MMB2046;2017-09-15;S01;Z02;B2;11;0.30;0.16;Condition normale pour la saison.
MMB2046;2017-10-15;S01;Z02;B2;11;0.53;0.11;Condition normale pour la saison.
MMB2047;2017-05-15;S01;Z02;B2;11;0.89;0.53;Condition normale pour la saison.
MMB2047;2017-06-15;S01;Z02;B2;11;0.19;0.89;Condition normale pour la saison.
MMB2047;2017-07-15;S01;Z02;B2;11;0.72;0.88;Condition normale pour la saison.
MMB2047;2017-08-15;S01;Z02;B2;11;0.28;0.84;Rien à signaler.
MMB2047;2017-09-15;S01;Z02;B2;11;0.08;0.63;Condition normale pour la saison.
MMB2047;2017-10-15;S01;Z02;B2;11;0.23;0.34;Légère variabilité observée.
MMB2048;2017-05-15;S01;Z02;B2;11;0.77;0.20;Rien à signaler.
MMB2048;2017-06-15;S01;Z02;B2;11;0.29;0.58;Rien à signaler.
MMB2048;2017-07-15;S01;Z02;B2;11;0.35;0.21;Rien à signaler.
MMB2048;2017-08-15;S01;Z02;B2;11;0.19;0.70;Condition normale pour la saison.
MMB2048;2017-09-15;S01;Z02;B2;11;0.69;0.22;Rien à signaler.
MMB2048;2017-10-15;S01;Z02;B2;11;0.46;0.84;Rien à signaler.
MMB2049;2017-05-15;S01;Z02;B2;11;0.18;0.79;Condition normale pour la saison.
MMB2049;2017-06-15;S01;Z02;B2;11;0.19;0.16;Condition normale pour la saison.
MMB2049;2017-07-15;S01;Z02;B2;11;0.69;0.25;Condition normale pour la saison.
MMB2049;2017-08-15;S01;Z02;B2;11;0.94;0.25;Condition normale pour la saison.
MMB2049;2017-09-15;S01;Z02;B2;11;0.07;0.28;Condition normale pour la saison.
MMB2049;2017-10-15;S01;Z02;B2;11;0.62;0.06;Rien à signaler.
MMB2050;2017-05-15;S01;Z02;B2;11;0.87;0.11;Condition normale pour la saison.
MMB2050;2017-06-15;S01;Z02;B2;11;0.74;0.33;Légère variabilité observée.
MMB2050;2017-07-15;S01;Z02;B2;11;0.58;0.44;Condition normale pour la saison.
MMB2050;2017-08-15;S01;Z02;B2;11;0.87;0.09;Rien à signaler.
MMB2050;2017-09-15;S01;Z02;B2;11;0.77;0.53;Rien à signaler.
MMB2050;2017-10-15;S01;Z02;B2;11;0.56;0.86;Rien à signaler.
MMB2051;2017-05-15;S01;Z02;B2;11;0.25;0.89;Condition normale pour la saison.
MMB2051;2017-06-15;S01;Z02;B2;11;0.85;0.19;Condition normale pour la saison.
MMB2051;2017-07-15;S01;Z02;B2;11;0.68;0.36;Condition normale pour la saison.
MMB2051;2017-08-15;S01;Z02;B2;11;0.51;0.69;Légère variabilité observée.
MMB2051;2017-09-15;S01;Z02;B2;11;0.16;0.50;Condition normale pour la saison.
MMB2051;2017-10-15;S01;Z02;B2;11;0.08;0.38;Légère variabilité observée.
MMB2052;2017-05-15;S01;Z02;B2;11;0.44;0.83;Condition normale pour la saison.
MMB2052;2017-06-15;S01;Z02;B2;11;0.82;0.92;Rien à signaler.
MMB2052;2017-07-15;S01;Z02;B2;11;0.49;0.14;Rien à signaler.
MMB2052;2017-08-15;S01;Z02;B2;11;0.79;0.07;Légère variabilité observée.
MMB2052;2017-09-15;S01;Z02;B2;11;0.83;0.51;Légère variabilité observée.
MMB2052;2017-10-15;S01;Z02;B2;11;0.19;0.46;Rien à signaler.
MMB2053;2017-05-15;S01;Z02;B2;11;0.75;0.70;Rien à signaler.
MMB2053;2017-06-15;S01;Z02;B2;11;0.69;0.70;Condition normale pour la saison.
MMB2053;2017-07-15;S01;Z02;B2;11;0.88;0.40;Condition normale pour la saison.
MMB2053;2017-08-15;S01;Z02;B2;11;0.60;0.56;Légère variabilité observée.
MMB2053;2017-09-15;S01;Z02;B2;11;0.75;0.92;Légère variabilité observée.
MMB2053;2017-10-15;S01;Z02;B2;11;0.82;0.13;Rien à signaler.
MMB2054;2017-05-15;S01;Z02;B2;11;0.17;0.31;Condition normale pour la saison.
